Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1764216473,2025-11-27T04:07:53Z,UBT795,"-5.908922,12.008673",39000,494,157
1764216505,2025-11-27T04:08:25Z,UBT795,"-5.976059,12.036547",38975,494,157
1764216537,2025-11-27T04:08:57Z,UBT795,"-6.044769,12.064851",38975,493,157
1764216569,2025-11-27T04:09:29Z,UBT795,"-6.11161,12.092206",39025,496,157
1764216600,2025-11-27T04:10:00Z,UBT795,"-6.17832,12.120193",38975,496,157
1764216633,2025-11-27T04:10:33Z,UBT795,"-6.246643,12.148412",39000,495,157
1764216663,2025-11-27T04:11:03Z,UBT795,"-6.311553,12.175077",39000,496,157
1764216695,2025-11-27T04:11:35Z,UBT795,"-6.379705,12.203206",39000,497,157
1764216726,2025-11-27T04:12:06Z,UBT795,"-6.445809,12.230624",39000,497,157
1764216757,2025-11-27T04:12:37Z,UBT795,"-6.511368,12.25781",39000,498,157
1764216789,2025-11-27T04:13:09Z,UBT795,"-6.58168,12.286951",39000,495,157
1764216821,2025-11-27T04:13:41Z,UBT795,"-6.648125,12.31449",39000,493,157
1764216852,2025-11-27T04:14:12Z,UBT795,"-6.713516,12.341603",38975,492,157
1764216885,2025-11-27T04:14:45Z,UBT795,"-6.784515,12.371024",39000,492,157
1764216917,2025-11-27T04:15:17Z,UBT795,"-6.851669,12.398863",39000,492,157
1764216949,2025-11-27T04:15:49Z,UBT795,"-6.919556,12.427027",39000,490,157
1764216982,2025-11-27T04:16:22Z,UBT795,"-6.986893,12.454958",39000,490,157
1764217014,2025-11-27T04:16:54Z,UBT795,"-7.056388,12.483784",39000,489,157
1764217047,2025-11-27T04:17:27Z,UBT795,"-7.123563,12.51158",39000,489,157
1764217078,2025-11-27T04:17:58Z,UBT795,"-7.188812,12.538706",38975,490,157
1764217109,2025-11-27T04:18:29Z,UBT795,"-7.256283,12.566654",39000,490,157
1764217142,2025-11-27T04:19:02Z,UBT795,"-7.324173,12.594848",39000,490,157
1764217174,2025-11-27T04:19:34Z,UBT795,"-7.392216,12.623149",38975,491,157
1764217206,2025-11-27T04:20:06Z,UBT795,"-7.460266,12.651408",39000,491,157
1764217237,2025-11-27T04:20:37Z,UBT795,"-7.525402,12.678459",39000,492,157
1764217269,2025-11-27T04:21:09Z,UBT795,"-7.592158,12.706209",39000,492,157
1764217301,2025-11-27T04:21:41Z,UBT795,"-7.660309,12.73455",39000,491,157
1764217333,2025-11-27T04:22:13Z,UBT795,"-7.726833,12.762183",39000,492,157
1764217365,2025-11-27T04:22:45Z,UBT795,"-7.795684,12.790833",38975,492,157
1764217396,2025-11-27T04:23:16Z,UBT795,"-7.859665,12.81746",38975,491,157
1764217427,2025-11-27T04:23:47Z,UBT795,"-7.925658,12.844959",39000,491,157
1764217459,2025-11-27T04:24:19Z,UBT795,"-7.994369,12.873562",39000,491,157
1764217491,2025-11-27T04:24:51Z,UBT795,"-8.060147,12.90098",39000,492,157
1764217524,2025-11-27T04:25:24Z,UBT795,"-8.13089,12.93049",39000,492,157
1764217556,2025-11-27T04:25:56Z,UBT795,"-8.199106,12.95899",39000,492,157
1764217589,2025-11-27T04:26:29Z,UBT795,"-8.267026,12.987308",38975,491,157
1764217621,2025-11-27T04:27:01Z,UBT795,"-8.334274,13.015307",39000,491,157
1764217652,2025-11-27T04:27:32Z,UBT795,"-8.400305,13.042902",39000,492,157
1764217683,2025-11-27T04:28:03Z,UBT795,"-8.466019,13.070333",38975,492,157
1764217716,2025-11-27T04:28:36Z,UBT795,"-8.535493,13.099349",39000,491,157
1764217747,2025-11-27T04:29:07Z,UBT795,"-8.601929,13.127126",39000,492,157
1764217779,2025-11-27T04:29:39Z,UBT795,"-8.669144,13.155229",38975,491,157
1764217810,2025-11-27T04:30:10Z,UBT795,"-8.734876,13.182694",38975,490,157
1764217842,2025-11-27T04:30:42Z,UBT795,"-8.80098,13.210302",39000,491,157
1764217874,2025-11-27T04:31:14Z,UBT795,"-8.870017,13.236157",39000,488,161
1764217905,2025-11-27T04:31:45Z,UBT795,"-8.937927,13.256541",39000,488,163
1764217938,2025-11-27T04:32:18Z,UBT795,"-9.00865,13.277214",39000,488,163
1764217971,2025-11-27T04:32:51Z,UBT795,"-9.079641,13.298003",38975,488,163
1764218003,2025-11-27T04:33:23Z,UBT795,"-9.150681,13.318603",39000,488,163
1764218035,2025-11-27T04:33:55Z,UBT795,"-9.217762,13.338255",38975,489,163
1764218065,2025-11-27T04:34:25Z,UBT795,"-9.286057,13.358165",38975,489,163
1764218099,2025-11-27T04:34:59Z,UBT795,"-9.358211,13.379217",38975,489,163
1764218130,2025-11-27T04:35:30Z,UBT795,"-9.42691,13.399317",38975,489,163
1764218161,2025-11-27T04:36:01Z,UBT795,"-9.495392,13.419334",39000,489,163
1764218195,2025-11-27T04:36:35Z,UBT795,"-9.568068,13.440541",39000,490,163
1764218226,2025-11-27T04:37:06Z,UBT795,"-9.637197,13.460809",38975,491,163
1764218258,2025-11-27T04:37:38Z,UBT795,"-9.70684,13.481219",38975,490,163
1764218291,2025-11-27T04:38:11Z,UBT795,"-9.778336,13.502104",38975,490,163
1764218321,2025-11-27T04:38:41Z,UBT795,"-9.845261,13.521703",39000,490,163
1764218352,2025-11-27T04:39:12Z,UBT795,"-9.910858,13.540976",39025,490,163
1764218385,2025-11-27T04:39:45Z,UBT795,"-9.983826,13.562338",38975,492,163
1764218417,2025-11-27T04:40:17Z,UBT795,"-10.054367,13.583012",39000,493,163
1764218447,2025-11-27T04:40:47Z,UBT795,"-10.121246,13.602657",39000,493,163
1764218480,2025-11-27T04:41:20Z,UBT795,"-10.191821,13.623425",38975,492,163
1764218511,2025-11-27T04:41:51Z,UBT795,"-10.259368,13.64341",39000,492,163
1764218543,2025-11-27T04:42:23Z,UBT795,"-10.330779,13.66453",39000,492,163
1764218574,2025-11-27T04:42:54Z,UBT795,"-10.39856,13.684635",38975,492,163
1764218606,2025-11-27T04:43:26Z,UBT795,"-10.469505,13.705586",39000,493,163
1764218639,2025-11-27T04:43:59Z,UBT795,"-10.541661,13.726983",39000,493,163
1764218670,2025-11-27T04:44:30Z,UBT795,"-10.609814,13.747173",39000,493,163
1764218702,2025-11-27T04:45:02Z,UBT795,"-10.680154,13.767989",39000,493,163
1764218732,2025-11-27T04:45:32Z,UBT795,"-10.747375,13.787889",38975,495,163
1764218763,2025-11-27T04:46:03Z,UBT795,"-10.816179,13.808272",39000,496,163
1764218778,2025-11-27T04:46:18Z,UBT795,"-10.848724,13.817912",39000,497,163
1764218836,2025-11-27T04:47:16Z,UBT795,"-10.97618,13.855542",39000,498,163
1764218868,2025-11-27T04:47:48Z,UBT795,"-11.047897,13.876727",39000,498,163
1764218900,2025-11-27T04:48:20Z,UBT795,"-11.120027,13.89809",38975,498,163
1764218932,2025-11-27T04:48:52Z,UBT795,"-11.189896,13.918731",38975,496,163
1764218971,2025-11-27T04:49:31Z,UBT795,"-11.24881,13.936205",38975,497,163
1764218997,2025-11-27T04:49:57Z,UBT795,"-11.33551,13.961918",39000,496,163
1764219056,2025-11-27T04:50:56Z,UBT795,"-11.465117,14.00034",39000,493,163
1764219088,2025-11-27T04:51:28Z,UBT795,"-11.535924,14.02135",39000,493,163
1764219121,2025-11-27T04:52:01Z,UBT795,"-11.606918,14.042421",39000,493,163
1764219151,2025-11-27T04:52:31Z,UBT795,"-11.674463,14.062451",39000,493,163
1764219183,2025-11-27T04:53:03Z,UBT795,"-11.744431,14.083268",39000,493,163
1764219216,2025-11-27T04:53:36Z,UBT795,"-11.815284,14.104373",39000,493,163
1764219235,2025-11-27T04:53:55Z,UBT795,"-11.855784,14.11642",38975,493,163
1764219375,2025-11-27T04:56:15Z,UBT795,"-12.166122,14.208874",38975,493,163
1764219408,2025-11-27T04:56:48Z,UBT795,"-12.237978,14.230283",38975,493,163
1764219440,2025-11-27T04:57:20Z,UBT795,"-12.308458,14.25134",38975,494,163
1764219477,2025-11-27T04:57:57Z,UBT795,"-12.373535,14.270766",38975,290,163
1764219508,2025-11-27T04:58:28Z,UBT795,"-12.458679,14.296196",39000,495,163
1764219540,2025-11-27T04:59:00Z,UBT795,"-12.526108,14.316369",39000,494,163
1764219594,2025-11-27T04:59:54Z,UBT795,"-12.648616,14.353011",39000,493,163
1764219626,2025-11-27T05:00:26Z,UBT795,"-12.717652,14.373731",39000,493,163
1764219658,2025-11-27T05:00:58Z,UBT795,"-12.788551,14.394981",38975,494,163
1764219688,2025-11-27T05:01:28Z,UBT795,"-12.856378,14.415316",38975,495,163
1764219721,2025-11-27T05:02:01Z,UBT795,"-12.927789,14.436758",39000,495,163
1764219753,2025-11-27T05:02:33Z,UBT795,"-12.998108,14.457818",38975,495,163
1764219785,2025-11-27T05:03:05Z,UBT795,"-13.069215,14.479161",38975,493,163
1764219817,2025-11-27T05:03:37Z,UBT795,"-13.138764,14.500026",39000,494,163
1764219849,2025-11-27T05:04:09Z,UBT795,"-13.209,14.521179",39000,495,163
1764219879,2025-11-27T05:04:39Z,UBT795,"-13.276651,14.541513",38975,495,163
1764219911,2025-11-27T05:05:11Z,UBT795,"-13.342756,14.561414",38975,495,163
1764219942,2025-11-27T05:05:42Z,UBT795,"-13.414764,14.583072",38975,494,163
1764219974,2025-11-27T05:06:14Z,UBT795,"-13.485857,14.604492",39000,494,163
1764220007,2025-11-27T05:06:47Z,UBT795,"-13.558153,14.626369",39000,495,163
1764220041,2025-11-27T05:07:21Z,UBT795,"-13.63273,14.648871",38975,495,163
1764220073,2025-11-27T05:07:53Z,UBT795,"-13.704606,14.670555",38975,495,163
1764220104,2025-11-27T05:08:24Z,UBT795,"-13.77182,14.690851",39000,495,163
1764220136,2025-11-27T05:08:56Z,UBT795,"-13.840668,14.711688",39000,495,163
1764220166,2025-11-27T05:09:26Z,UBT795,"-13.908966,14.732334",39000,494,163
1764220197,2025-11-27T05:09:57Z,UBT795,"-13.977403,14.753049",38975,495,163
1764220229,2025-11-27T05:10:29Z,UBT795,"-14.046021,14.773865",38975,496,163
1764220259,2025-11-27T05:10:59Z,UBT795,"-14.114182,14.794512",38975,497,163
1764220291,2025-11-27T05:11:31Z,UBT795,"-14.184311,14.815821",38975,499,163
1764220323,2025-11-27T05:12:03Z,UBT795,"-14.25532,14.837325",39000,500,163
1764220353,2025-11-27T05:12:33Z,UBT795,"-14.32283,14.857825",39000,500,163
1764220384,2025-11-27T05:13:04Z,UBT795,"-14.392183,14.878909",38975,500,163
1764220417,2025-11-27T05:13:37Z,UBT795,"-14.465223,14.901123",39000,500,163
1764220448,2025-11-27T05:14:08Z,UBT795,"-14.534167,14.922084",39000,499,163
1764220480,2025-11-27T05:14:40Z,UBT795,"-14.605672,14.943864",39000,499,163
1764220512,2025-11-27T05:15:12Z,UBT795,"-14.676544,14.965415",39000,498,163
1764220544,2025-11-27T05:15:44Z,UBT795,"-14.747842,14.987134",39000,499,163
1764220576,2025-11-27T05:16:16Z,UBT795,"-14.818405,15.008745",39000,500,163
1764220607,2025-11-27T05:16:47Z,UBT795,"-14.889359,15.030405",39000,501,163
1764220640,2025-11-27T05:17:20Z,UBT795,"-14.961191,15.052348",39000,503,163
1764220672,2025-11-27T05:17:52Z,UBT795,"-15.034561,15.074736",39000,504,163
1764220703,2025-11-27T05:18:23Z,UBT795,"-15.104013,15.096",38975,504,163
1764220734,2025-11-27T05:18:54Z,UBT795,"-15.173656,15.117334",38975,504,163
1764220766,2025-11-27T05:19:26Z,UBT795,"-15.244492,15.139064",38975,505,163
1764220797,2025-11-27T05:19:57Z,UBT795,"-15.315536,15.160844",38975,504,163
1764220829,2025-11-27T05:20:29Z,UBT795,"-15.386536,15.182624",38975,504,163
1764220861,2025-11-27T05:21:01Z,UBT795,"-15.457443,15.204355",38975,504,163
1764220892,2025-11-27T05:21:32Z,UBT795,"-15.529175,15.226377",39000,504,163
1764220924,2025-11-27T05:22:04Z,UBT795,"-15.599991,15.248157",38975,504,163
1764220955,2025-11-27T05:22:35Z,UBT795,"-15.669763,15.269623",39000,505,163
1764220987,2025-11-27T05:23:07Z,UBT795,"-15.740289,15.29135",39000,504,163
1764221019,2025-11-27T05:23:39Z,UBT795,"-15.812347,15.313592",38975,504,163
1764221052,2025-11-27T05:24:12Z,UBT795,"-15.885864,15.33624",39000,504,163
1764221082,2025-11-27T05:24:42Z,UBT795,"-15.953452,15.357072",39000,505,163
1764221113,2025-11-27T05:25:13Z,UBT795,"-16.025003,15.379241",39000,506,163
1764221145,2025-11-27T05:25:45Z,UBT795,"-16.095623,15.401017",38975,505,163
1764221176,2025-11-27T05:26:16Z,UBT795,"-16.166521,15.422941",38975,504,163
1764221207,2025-11-27T05:26:47Z,UBT795,"-16.234451,15.443982",38975,504,163
1764221240,2025-11-27T05:27:20Z,UBT795,"-16.307877,15.466726",39000,503,163
1764221272,2025-11-27T05:27:52Z,UBT795,"-16.379379,15.488892",39000,502,163
1764221304,2025-11-27T05:28:24Z,UBT795,"-16.45134,15.511202",39000,503,163
1764221336,2025-11-27T05:28:56Z,UBT795,"-16.523392,15.533511",38975,503,163
1764221369,2025-11-27T05:29:29Z,UBT795,"-16.596817,15.556399",39000,504,163
1764221400,2025-11-27T05:30:00Z,UBT795,"-16.666763,15.578179",38975,504,163
1764221433,2025-11-27T05:30:33Z,UBT795,"-16.740372,15.60102",39000,505,163
1764221465,2025-11-27T05:31:05Z,UBT795,"-16.813457,15.623834",39000,507,163
1764221498,2025-11-27T05:31:38Z,UBT795,"-16.885895,15.646459",39000,507,163
1764221531,2025-11-27T05:32:11Z,UBT795,"-16.959492,15.669397",38975,505,163
1764221562,2025-11-27T05:32:42Z,UBT795,"-17.029646,15.691223",39000,506,163
1764221593,2025-11-27T05:33:13Z,UBT795,"-17.100266,15.713294",38975,505,163
1764221626,2025-11-27T05:33:46Z,UBT795,"-17.173725,15.736345",38975,503,163
1764221658,2025-11-27T05:34:18Z,UBT795,"-17.245789,15.758924",39000,501,163
1764221691,2025-11-27T05:34:51Z,UBT795,"-17.317478,15.782449",39000,503,159
1764221706,2025-11-27T05:35:06Z,UBT795,"-17.350296,15.797473",39000,507,153
1764221710,2025-11-27T05:35:10Z,UBT795,"-17.35891,15.802116",39000,508,152
1764221712,2025-11-27T05:35:12Z,UBT795,"-17.363251,15.804556",39000,509,151
1764221714,2025-11-27T05:35:14Z,UBT795,"-17.368406,15.807561",39000,509,150
1764221716,2025-11-27T05:35:16Z,UBT795,"-17.372314,15.809904",39000,510,149
1764221718,2025-11-27T05:35:18Z,UBT795,"-17.376801,15.812699",39000,510,149
1764221720,2025-11-27T05:35:20Z,UBT795,"-17.381069,15.815408",39000,511,148
1764221722,2025-11-27T05:35:22Z,UBT795,"-17.385073,15.818056",38975,512,147
1764221724,2025-11-27T05:35:24Z,UBT795,"-17.389076,15.820754",39000,513,146
1764221727,2025-11-27T05:35:27Z,UBT795,"-17.392822,15.823348",38975,512,146
1764221729,2025-11-27T05:35:29Z,UBT795,"-17.397171,15.826384",39000,513,146
1764221760,2025-11-27T05:36:00Z,UBT795,"-17.459276,15.869456",39000,513,146
1764221791,2025-11-27T05:36:31Z,UBT795,"-17.520168,15.911685",39000,516,146
1764221823,2025-11-27T05:37:03Z,UBT795,"-17.58576,15.9572",38975,517,146
1764221856,2025-11-27T05:37:36Z,UBT795,"-17.65098,16.00242",39000,517,146
1764221888,2025-11-27T05:38:08Z,UBT795,"-17.714355,16.04635",39000,517,146
1764221920,2025-11-27T05:38:40Z,UBT795,"-17.778997,16.091291",38975,518,146
1764221953,2025-11-27T05:39:13Z,UBT795,"-17.84404,16.136555",38975,517,146
1764221983,2025-11-27T05:39:43Z,UBT795,"-17.905243,16.179102",39000,517,146
1764222015,2025-11-27T05:40:15Z,UBT795,"-17.968931,16.22352",38975,517,146
1764222045,2025-11-27T05:40:45Z,UBT795,"-18.029434,16.265596",39000,516,146
1764222077,2025-11-27T05:41:17Z,UBT795,"-18.09276,16.309744",39000,517,146
1764222097,2025-11-27T05:41:37Z,UBT795,"-18.136473,16.33412",38975,511,156
1764222100,2025-11-27T05:41:40Z,UBT795,"-18.140625,16.335947",39000,510,157
1764222102,2025-11-27T05:41:42Z,UBT795,"-18.145224,16.337847",38975,510,158
1764222105,2025-11-27T05:41:45Z,UBT795,"-18.151882,16.340496",39000,509,159
1764222107,2025-11-27T05:41:47Z,UBT795,"-18.156097,16.342066",38975,508,160
1764222109,2025-11-27T05:41:49Z,UBT795,"-18.161453,16.343946",39000,507,161
1764222111,2025-11-27T05:41:51Z,UBT795,"-18.165707,16.34535",38975,507,162
1764222113,2025-11-27T05:41:53Z,UBT795,"-18.170223,16.346773",38975,506,163
1764222115,2025-11-27T05:41:55Z,UBT795,"-18.1745,16.348042",38975,506,164
1764222117,2025-11-27T05:41:57Z,UBT795,"-18.180405,16.34968",38975,505,164
1764222120,2025-11-27T05:42:00Z,UBT795,"-18.185165,16.350943",38975,504,166
1764222122,2025-11-27T05:42:02Z,UBT795,"-18.189728,16.352051",38975,503,167
1764222124,2025-11-27T05:42:04Z,UBT795,"-18.194504,16.3531",38975,503,167
1764222126,2025-11-27T05:42:06Z,UBT795,"-18.199997,16.354229",38975,502,169
1764222128,2025-11-27T05:42:08Z,UBT795,"-18.204575,16.355062",39000,501,170
1764222130,2025-11-27T05:42:10Z,UBT795,"-18.208954,16.355846",38975,501,170
1764222132,2025-11-27T05:42:12Z,UBT795,"-18.214233,16.35668",38975,500,171
1764222135,2025-11-27T05:42:15Z,UBT795,"-18.219988,16.357643",39000,500,171
1764222137,2025-11-27T05:42:17Z,UBT795,"-18.223892,16.35825",39000,501,171
1764222139,2025-11-27T05:42:19Z,UBT795,"-18.22847,16.359035",39000,501,170
1764222141,2025-11-27T05:42:21Z,UBT795,"-18.233505,16.359869",38975,501,170
1764222171,2025-11-27T05:42:51Z,UBT795,"-18.302664,16.371576",38975,501,170
1764222204,2025-11-27T05:43:24Z,UBT795,"-18.377985,16.38431",38975,502,170
1764222234,2025-11-27T05:43:54Z,UBT795,"-18.448425,16.396261",39000,504,170
1764222266,2025-11-27T05:44:26Z,UBT795,"-18.521896,16.408817",38975,504,170
1764222299,2025-11-27T05:44:59Z,UBT795,"-18.598206,16.421764",38975,504,170
1764222331,2025-11-27T05:45:31Z,UBT795,"-18.672941,16.434498",39000,505,170
1764222362,2025-11-27T05:46:02Z,UBT795,"-18.744259,16.446684",39000,505,170
1764222395,2025-11-27T05:46:35Z,UBT795,"-18.819946,16.460413",38975,506,169
1764222427,2025-11-27T05:47:07Z,UBT795,"-18.89415,16.475912",39000,506,168
1764222459,2025-11-27T05:47:39Z,UBT795,"-18.967989,16.491627",39000,507,168
1764222491,2025-11-27T05:48:11Z,UBT795,"-19.042557,16.507547",39000,508,168
1764222523,2025-11-27T05:48:43Z,UBT795,"-19.116165,16.523088",38975,505,168
1764222555,2025-11-27T05:49:15Z,UBT795,"-19.190601,16.538818",38975,503,168
1764222588,2025-11-27T05:49:48Z,UBT795,"-19.265121,16.554483",39000,503,168
1764222620,2025-11-27T05:50:20Z,UBT795,"-19.33873,16.56988",39000,504,168
1764222653,2025-11-27T05:50:53Z,UBT795,"-19.413391,16.585629",39000,505,168
1764222683,2025-11-27T05:51:23Z,UBT795,"-19.482376,16.600195",38975,505,168
1764222715,2025-11-27T05:51:55Z,UBT795,"-19.555984,16.615742",39000,505,168
1764222747,2025-11-27T05:52:27Z,UBT795,"-19.630875,16.631634",38975,504,168
1764222778,2025-11-27T05:52:58Z,UBT795,"-19.700861,16.646435",39000,505,168
1764222811,2025-11-27T05:53:31Z,UBT795,"-19.777159,16.662565",39000,505,168
1764222843,2025-11-27T05:54:03Z,UBT795,"-19.851059,16.678226",39000,505,168
1764222876,2025-11-27T05:54:36Z,UBT795,"-19.92659,16.694363",38975,506,168
1764222906,2025-11-27T05:55:06Z,UBT795,"-19.996719,16.709272",39000,506,168
1764222939,2025-11-27T05:55:39Z,UBT795,"-20.072208,16.725286",38975,507,168
1764222972,2025-11-27T05:56:12Z,UBT795,"-20.148041,16.741467",38975,508,168
1764223004,2025-11-27T05:56:44Z,UBT795,"-20.221128,16.757147",39000,508,168
1764223036,2025-11-27T05:57:16Z,UBT795,"-20.296234,16.77313",39000,508,168
1764223068,2025-11-27T05:57:48Z,UBT795,"-20.370514,16.789007",38975,509,168
1764223099,2025-11-27T05:58:19Z,UBT795,"-20.442123,16.804325",39000,510,168
1764223130,2025-11-27T05:58:50Z,UBT795,"-20.514175,16.819719",38975,509,168
1764223162,2025-11-27T05:59:22Z,UBT795,"-20.589523,16.835861",39000,510,168
1764223194,2025-11-27T05:59:54Z,UBT795,"-20.662537,16.851479",39000,510,168
1764223224,2025-11-27T06:00:24Z,UBT795,"-20.7323,16.866467",38975,510,168
1764223257,2025-11-27T06:00:57Z,UBT795,"-20.809036,16.88299",39000,510,168
1764223288,2025-11-27T06:01:28Z,UBT795,"-20.880913,16.89842",39000,510,168
1764223319,2025-11-27T06:01:59Z,UBT795,"-20.953903,16.914236",38975,510,168
1764223350,2025-11-27T06:02:30Z,UBT795,"-21.024353,16.929392",38975,509,168
1764223382,2025-11-27T06:03:02Z,UBT795,"-21.098923,16.945412",38975,508,168
1764223413,2025-11-27T06:03:33Z,UBT795,"-21.170059,16.960894",39000,507,168
1764223445,2025-11-27T06:04:05Z,UBT795,"-21.244534,16.977896",38975,508,167
1764223477,2025-11-27T06:04:37Z,UBT795,"-21.317505,16.9946",39000,507,167
1764223509,2025-11-27T06:05:09Z,UBT795,"-21.390198,17.011181",39000,507,167
1764223539,2025-11-27T06:05:39Z,UBT795,"-21.460144,17.027161",38975,506,168
1764223571,2025-11-27T06:06:11Z,UBT795,"-21.535345,17.044271",38975,506,167
1764223603,2025-11-27T06:06:43Z,UBT795,"-21.608139,17.060968",38975,506,167
1764223636,2025-11-27T06:07:16Z,UBT795,"-21.682983,17.078596",39000,508,165
1764223667,2025-11-27T06:07:47Z,UBT795,"-21.753954,17.104034",39000,511,157
1764223699,2025-11-27T06:08:19Z,UBT795,"-21.822876,17.138123",38975,513,154
1764223731,2025-11-27T06:08:51Z,UBT795,"-21.89119,17.172598",39000,514,154
1764223764,2025-11-27T06:09:24Z,UBT795,"-21.96048,17.207685",39000,515,154
1764223795,2025-11-27T06:09:55Z,UBT795,"-22.029356,17.242636",39000,515,154
1764223827,2025-11-27T06:10:27Z,UBT795,"-22.099182,17.278048",38975,516,154
1764223859,2025-11-27T06:10:59Z,UBT795,"-22.167664,17.312805",39000,517,154
1764223891,2025-11-27T06:11:31Z,UBT795,"-22.237398,17.348276",39000,519,154
1764223923,2025-11-27T06:12:03Z,UBT795,"-22.306503,17.383417",39000,520,154
1764223955,2025-11-27T06:12:35Z,UBT795,"-22.376776,17.41918",38975,517,154
1764223987,2025-11-27T06:13:07Z,UBT795,"-22.446671,17.45373",39000,514,158
1764224007,2025-11-27T06:13:27Z,UBT795,"-22.490433,17.46941",38975,512,164
1764224013,2025-11-27T06:13:33Z,UBT795,"-22.504669,17.473356",39000,511,166
1764224020,2025-11-27T06:13:40Z,UBT795,"-22.519226,17.476858",39000,509,168
1764224052,2025-11-27T06:14:12Z,UBT795,"-22.594269,17.489676",39050,508,171
1764224083,2025-11-27T06:14:43Z,UBT795,"-22.666901,17.50157",39375,509,171
1764224113,2025-11-27T06:15:13Z,UBT795,"-22.73735,17.513155",39750,508,171
1764224145,2025-11-27T06:15:45Z,UBT795,"-22.811417,17.52524",40000,506,171
1764224177,2025-11-27T06:16:17Z,UBT795,"-22.886244,17.537588",39975,504,171
1764224207,2025-11-27T06:16:47Z,UBT795,"-22.95575,17.549061",39975,503,171
1764224240,2025-11-27T06:17:20Z,UBT795,"-23.031052,17.561546",40000,504,171
1764224272,2025-11-27T06:17:52Z,UBT795,"-23.105072,17.573631",39975,504,171
1764224304,2025-11-27T06:18:24Z,UBT795,"-23.17955,17.585966",40000,504,171
1764224335,2025-11-27T06:18:55Z,UBT795,"-23.251373,17.597851",39975,505,171
1764224366,2025-11-27T06:19:26Z,UBT795,"-23.324203,17.609835",40000,505,171
1764224398,2025-11-27T06:19:58Z,UBT795,"-23.398407,17.62207",40000,505,171
1764224430,2025-11-27T06:20:30Z,UBT795,"-23.472336,17.634226",40000,505,171
1764224462,2025-11-27T06:21:02Z,UBT795,"-23.546448,17.646322",40000,505,171
1764224493,2025-11-27T06:21:33Z,UBT795,"-23.616974,17.657984",40000,506,171
1764224525,2025-11-27T06:22:05Z,UBT795,"-23.691147,17.670135",39975,507,171
1764224556,2025-11-27T06:22:36Z,UBT795,"-23.764709,17.682291",39975,507,171
1764224588,2025-11-27T06:23:08Z,UBT795,"-23.839029,17.694466",40000,508,171
1764224619,2025-11-27T06:23:39Z,UBT795,"-23.911697,17.706299",40000,510,171
1764224650,2025-11-27T06:24:10Z,UBT795,"-23.984344,17.7181",39975,511,171
1764224682,2025-11-27T06:24:42Z,UBT795,"-24.059128,17.730223",40000,511,171
1764224712,2025-11-27T06:25:12Z,UBT795,"-24.1304,17.742039",40000,511,171
1764224744,2025-11-27T06:25:44Z,UBT795,"-24.206465,17.75432",40000,512,171
1764224777,2025-11-27T06:26:17Z,UBT795,"-24.281553,17.766655",39975,511,171
1764224807,2025-11-27T06:26:47Z,UBT795,"-24.352499,17.778263",40000,512,171
1764224838,2025-11-27T06:27:18Z,UBT795,"-24.426636,17.790274",40000,513,171
1764224871,2025-11-27T06:27:51Z,UBT795,"-24.50322,17.802938",39975,516,171
1764224902,2025-11-27T06:28:22Z,UBT795,"-24.57724,17.814993",39975,517,171
1764224932,2025-11-27T06:28:52Z,UBT795,"-24.648712,17.826509",40000,517,171
1764224963,2025-11-27T06:29:23Z,UBT795,"-24.722397,17.838236",39975,515,171
1764224995,2025-11-27T06:29:55Z,UBT795,"-24.797836,17.850342",39975,513,171
1764225027,2025-11-27T06:30:27Z,UBT795,"-24.873466,17.862474",39975,514,171
1764225060,2025-11-27T06:31:00Z,UBT795,"-24.949532,17.874807",39975,515,171
1764225090,2025-11-27T06:31:30Z,UBT795,"-25.020525,17.886261",39975,515,171
1764225122,2025-11-27T06:32:02Z,UBT795,"-25.097149,17.898802",40000,515,171
1764225154,2025-11-27T06:32:34Z,UBT795,"-25.172562,17.911224",39975,515,171
1764225184,2025-11-27T06:33:04Z,UBT795,"-25.243881,17.922922",40000,515,171
1764225215,2025-11-27T06:33:35Z,UBT795,"-25.317854,17.935078",39975,515,171
1764225247,2025-11-27T06:34:07Z,UBT795,"-25.39238,17.947287",40000,516,171
1764225278,2025-11-27T06:34:38Z,UBT795,"-25.467636,17.959696",39975,515,171
1764225311,2025-11-27T06:35:11Z,UBT795,"-25.543959,17.972233",40000,515,171
1764225342,2025-11-27T06:35:42Z,UBT795,"-25.617416,17.984262",40000,515,171
1764225374,2025-11-27T06:36:14Z,UBT795,"-25.694088,17.996901",40000,513,171
1764225407,2025-11-27T06:36:47Z,UBT795,"-25.769783,18.009441",40000,512,171
1764225438,2025-11-27T06:37:18Z,UBT795,"-25.843521,18.021593",40000,512,171
1764225470,2025-11-27T06:37:50Z,UBT795,"-25.917818,18.033899",40000,513,171
1764225501,2025-11-27T06:38:21Z,UBT795,"-25.992142,18.046288",40000,515,171
1764225532,2025-11-27T06:38:52Z,UBT795,"-26.066647,18.058723",39975,515,171
1764225565,2025-11-27T06:39:25Z,UBT795,"-26.142609,18.071369",40000,516,171
1764225596,2025-11-27T06:39:56Z,UBT795,"-26.217104,18.083708",40000,515,171
1764225628,2025-11-27T06:40:28Z,UBT795,"-26.292389,18.096245",40000,514,171
1764225660,2025-11-27T06:41:00Z,UBT795,"-26.366302,18.10869",39975,515,171
1764225692,2025-11-27T06:41:32Z,UBT795,"-26.442535,18.121429",39975,513,171
